"","ID","GPA_1","GPA_2","GPA_3","GPA_4","GPA_5","GPA_6","Degrees_1","Degrees_2","Degrees_3","Degrees_4","Degrees_5","Degrees_6","avg_degrees","Homophily_1","Homophily_2","Homophily_3","Homophily_4","Homophily_5","Homophily_6","GPA_Diff1","GPA_Diff2","GPA_Diff3","GPA_Diff4","GPA_Diff5","GPA_Diff6"
"16","X16",3.19987708445877,3.19987708445877,3.19987708445877,3.19987708445877,3.19987708445877,3.19987708445877,5,12,8,4,8,14,8.5,"0.91322411447176","0.807400015965021","0.565706052525493","0.678588119977544","0.714743086826221","0.765978984579917","0.70738954635298","0.63330815469638","0.393058556673254","0.497463013512574","0.590544789712743","0.565334343262121"
"17","X17",3.90677278724459,3.90677278724459,3.90677278724459,3.90677278724459,3.90677278724459,3.90677278724459,4,4,10,10,7,0,5.83333333333333,"0.356483923568066","0.365997713051713","0.675178975367395","0.422509003388742","0.536619875957545","NaN","0.0117607484113695","0.1544441525302","-0.389078542776542","-0.0884376623113629","-0.172176717371103","NaN"
"18","X18",3.88642778041228,3.88642778041228,3.88642778041228,3.88642778041228,3.88642778041228,3.88642778041228,57,61,55,42,61,36,52,"0.47719051890866","0.504996789186261","0.496055463710241","0.51105372929747","0.501738537211772","0.502918003538788","-0.0422116740154052","-0.106311715866565","-0.0953209687818036","-0.155471390847623","-0.109341524235793","-0.094299026757374"
"19","X19",4.48755721293691,4.48755721293691,4.48755721293691,4.48755721293691,4.48755721293691,4.48755721293691,25,20,37,21,16,1,20,"0.890502772256222","0.850041263053965","0.871314937233455","0.831107005418113","0.82771259616011","0.626654265641629","-0.673813041306184","-0.644806248351238","-0.685086928554862","-0.636291828729593","-0.63594247622889","-0.626654265641629"
"20","X20",4.12983631814344,4.12983631814344,4.12983631814344,4.12983631814344,4.12983631814344,4.12983631814344,24,37,41,42,52,65,43.5,"0.659572358725101","0.6833987260563","0.632908951931852","0.659711569342636","0.670030305533512","0.646699346336103","-0.267902179620474","-0.363001918855293","-0.264725636035082","-0.330360180721359","-0.296336217555041","-0.27124177634718"
"21","X21",4.03605880255852,4.03605880255852,4.03605880255852,4.03605880255852,4.03605880255852,4.03605880255852,17,15,11,5,10,20,13,"0.787769866478481","0.580348082763107","0.623605775055725","0.897549019292478","0.709363404989199","0.577493544959428","-0.515901359609788","-0.383014060665467","-0.335805562004877","-0.487538469028544","-0.431155986420118","-0.269410000148102"
"22","X22",2.94790770904558,2.94790770904558,2.94790770904558,2.94790770904558,2.94790770904558,2.94790770904558,16,18,8,3,15,8,11.3333333333333,"0.958667682716319","0.984792888764781","0.991937090979254","0.696169591854433","0.923371682142682","0.897780633467673","0.798969515523303","0.848249043274245","0.87781658226549","0.322217161819777","0.66420662745912","0.735809927017426"
"23","X23",3.80974399783183,3.80974399783183,3.80974399783183,3.80974399783183,3.80974399783183,3.80974399783183,9,17,21,25,36,31,23.1666666666667,"0.62333843160397","0.519014391955613","0.539008544437543","0.602975856286122","0.569405329958743","0.574325636164549","0.0404958862883492","-0.0382231354534069","0.0650035066353731","-0.032133365423345","-0.0323193001322856","0.0754333197498481"
"24","X24",2.85237805219569,2.85237805219569,2.85237805219569,2.85237805219569,2.85237805219569,2.85237805219569,3,28,32,32,36,51,30.3333333333333,"1.39755806799152","1.03614607761267","1.17940431825138","1.22512357528097","1.17201165138091","1.13494842913762","1.23228411897858","0.928792591702743","1.05828297343437","1.08163447695826","1.06835695477891","1.02618516471407"
"25","X25",4.15394482566997,4.15394482566997,4.15394482566997,4.15394482566997,4.15394482566997,4.15394482566997,26,52,24,42,49,32,37.5,"0.666821418898917","0.689707013339229","0.777432308553858","0.657755793444576","0.623544257104987","0.6484902269093","-0.342759926548731","-0.322127181335813","-0.330238040178443","-0.305518802493538","-0.274141725317291","-0.307107259483994"
"26","X26",3.00533899192473,3.00533899192473,3.00533899192473,3.00533899192473,3.00533899192473,3.00533899192473,1,0,0,2,1,11,2.5,"0.969453281512683","NaN","NaN","1.02565308862906","1.05348699326284","0.765011060568076","0.969453281512683","NaN","NaN","1.02526472773765","1.05348699326284","0.625622600072176"
"27","X27",4.00238145413719,4.00238145413719,4.00238145413719,4.00238145413719,4.00238145413719,4.00238145413719,8,3,5,4,13,26,9.83333333333333,"0.747678923663331","0.63510258849314","0.542574466649401","0.782855272784679","0.544465204161543","0.460700825047747","-0.420368846116699","-0.20977916185549","-0.164597893406792","-0.434438900985713","-0.249072163439757","-0.0962410673690725"
"28","X28",4.16952176419893,4.16952176419893,4.16952176419893,4.16952176419893,4.16952176419893,4.16952176419893,7,3,6,0,6,1,3.83333333333333,"0.373612204324497","0.454623693445536","0.617847896250166","NaN","0.743347006728879","0.805832410398543","-0.21422930702447","-0.281630930187186","-0.17229540540553","NaN","-0.511956609234184","-0.805832410398543"
"29","X29",3.73144416925327,3.73144416925327,3.73144416925327,3.73144416925327,3.73144416925327,3.73144416925327,15,17,29,20,40,29,25,"0.389709196833567","0.41687330955108","0.450177612437139","0.521195007588468","0.468151116033721","0.454411311261786","-0.0499564436651778","0.0904362475836194","0.0265112386928379","0.0600201570318824","0.0297710828882161","0.00994962332763349"
"30","X30",3.00990981493642,3.00990981493642,3.00990981493642,3.00990981493642,3.00990981493642,3.00990981493642,8,8,8,1,7,10,7,"0.858592036295928","1.0407413786801","0.897641711915369","0.876701102274637","0.651856375763286","0.819141815371964","0.715354619800325","0.840707451208034","0.694111783728529","0.876701102274637","0.491960671626999","0.697912106744492"
"31","X31",4.44836154017584,4.44836154017584,4.44836154017584,4.44836154017584,4.44836154017584,4.44836154017584,14,17,22,15,27,14,18.1666666666667,"0.794910230607791","0.888311676599758","0.811091262908706","1.02238880734432","0.753378664861694","0.894293544486863","-0.687793577875672","-0.676316762108579","-0.622196949550475","-0.800070240494998","-0.519168045707851","-0.683114654871369"
"32","X32",3.99659642377384,3.99659642377384,3.99659642377384,3.99659642377384,3.99659642377384,3.99659642377384,23,40,38,43,48,32,37.3333333333333,"0.498442482853781","0.567745585199745","0.619450620616936","0.654730065045004","0.60334793939714","0.648002277485474","-0.167455580811036","-0.201668721347442","-0.19774663744451","-0.245997445424199","-0.216310536436718","-0.200272794214896"
"33","X33",3.23446824002114,3.23446824002114,3.23446824002114,3.23446824002114,3.23446824002114,3.23446824002114,2,12,14,17,36,24,17.5,"1.04830993018419","0.747036320510674","0.769132932587664","0.807088216159726","0.82710460958228","0.849969417198603","1.04759862960574","0.465864538403303","0.589772995985597","0.607104199209338","0.589263397995601","0.612528360745112"
"34","X34",2.61796737999781,2.61796737999781,2.61796737999781,2.61796737999781,2.61796737999781,2.61796737999781,24,18,26,37,36,29,28.3333333333333,"1.37773103178144","1.34349983289361","1.28169650122303","1.36625986298305","1.37316106310242","1.43612143205501","1.31272775128509","1.26411795045105","1.17923434659679","1.2700182739643","1.25820591641767","1.35032873888397"
"35","X35",2.94288679603676,2.94288679603676,2.94288679603676,2.94288679603676,2.94288679603676,2.94288679603676,0,0,0,1,1,1,0.5,"NaN","NaN","NaN","0.905940453506424","0.583681031342592","0.706380918218774","NaN","NaN","NaN","0.905940453506424","0.583681031342592","0.706380918218774"
"36","X36",3.52656782737935,3.52656782737935,3.52656782737935,3.52656782737935,3.52656782737935,3.52656782737935,1,7,18,5,54,23,18,"0.0733621641926354","0.549815096929099","0.515808300464776","0.445337895332533","0.594022020697025","0.491329060987268","0.0733621641926354","0.0833709847440397","0.0765194628837238","-0.00431080153807457","0.233657432553131","0.122887815804261"
"37","X37",4.17910749111504,4.17910749111504,4.17910749111504,4.17910749111504,4.17910749111504,4.17910749111504,13,7,18,33,33,28,22,"0.511624280804779","0.304637279491188","0.436215870300825","0.507612315437083","0.573319655744907","0.480103953661569","-0.363579274884691","-0.169083055107161","-0.235446704863097","-0.28487695544651","-0.308762363773853","-0.133802415048314"
"38","X38",3.41239091027374,3.41239091027374,3.41239091027374,3.41239091027374,3.41239091027374,3.41239091027374,17,17,5,27,9,4,13.1666666666667,"0.78393146991176","0.820438932045481","0.96030226168844","0.71609550676677","0.905540694263663","1.18092483513119","0.521577975127631","0.682603554824731","0.890336478199114","0.486801452332492","0.706818517088984","0.880155490069906"
"39","X39",3.61202280580833,3.61202280580833,3.61202280580833,3.61202280580833,3.61202280580833,3.61202280580833,16,11,22,17,37,47,25,"0.471135464610179","0.475058584458304","0.536164690120155","0.473943956645462","0.595837045384315","0.543925915806973","0.188564323582218","0.189997529308791","0.0286071312153165","0.136053869427204","0.169908782191019","0.156128457401297"
"40","X40",3.00531380583767,3.00531380583767,3.00531380583767,3.00531380583767,3.00531380583767,3.00531380583767,13,10,7,3,5,5,7.16666666666667,"0.751358147048747","0.920613192172122","0.664076078351913","1.10283869220579","0.722823289179373","0.862433764296148","0.581364121859651","0.84328231586522","0.481504816473992","1.04665848150369","0.436065345990374","0.658249001218771"
"41","X41",3.85418818844388,3.85418818844388,3.85418818844388,3.85418818844388,3.85418818844388,3.85418818844388,38,54,61,67,74,63,59.5,"0.618592684625559","0.574445885759165","0.552683974367235","0.588903852117196","0.565003855189523","0.541529510060284","0.065914963387086","-0.0818864413757377","-0.0736660699741648","0.0637187324418796","-0.0324860054438382","0.0441318967757989"
"42","X42",4.35350250220916,4.35350250220916,4.35350250220916,4.35350250220916,4.35350250220916,4.35350250220916,5,7,3,7,10,8,6.66666666666667,"0.499315755581782","0.661319644379978","0.888014399972609","0.833269685457788","0.744759457566381","0.802094243236963","-0.443965671354495","-0.507132475058395","-0.724081383690063","-0.663513260318513","-0.598963165301647","-0.62019729232719"
"43","X43",3.09827323445282,3.09827323445282,3.09827323445282,3.09827323445282,3.09827323445282,3.09827323445282,0,0,0,0,0,0,0,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"44","X44",4.24345571876394,4.24345571876394,4.24345571876394,4.24345571876394,4.24345571876394,4.24345571876394,11,8,8,8,7,14,9.33333333333333,"0.545340304908983","0.79234583566403","0.897382997198571","0.782065865102196","0.913872045640665","0.879944208748554","-0.20390113552209","-0.489812448165873","-0.644255425572521","-0.548839359698075","-0.540529413507041","-0.577785419449727"
